CustomerID,Gender,Locations,Age,ProductID,Product_name,Product_Description,Product_Category,Stock,Price,TransactionID,Transaction_Date,Total_Price,Quantity,VoucherID,Voucher_name,Voucher_status,Discount,PMID,Method_name
14619,Male,California,29,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000232,25.03.21,119,1,ELEC10,Discount 10%,Not Used,10,PM03,Digital Wallets
14620,Male,California,35,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000233,16.04.21,119,1,ELEC10,Discount 10%,Not Used,10,PM01,Card
14621,Male,California,29,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000234,01.10.21,119,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14622,Male,California,29,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000235,31.05.21,119,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14623,Male,New Jersey,40,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000236,27.08.21,238,2,ELEC10,Discount 10%,Not Used,10,PM02,Paypal
14624,Male,New Jersey,53,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000237,06.08.21,119,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14625,Male,New Jersey,47,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000238,08.11.21,357,3,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14626,Female,New York,60,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000239,25.06.21,238,2,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14627,Female,New York,36,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000240,21.07.21,119,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14628,Female,New York,43,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000241,25.09.21,119,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14629,Female,New York,63,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000242,23.10.21,119,1,ELEC10,Discount 10%,Used,10,PM01,Card
14630,Female,New York,19,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000243,12.11.21,119,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14631,Male,Chicago,26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000244,06.02.21,119,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
14632,Male,Chicago,54,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000245,20.07.21,238,2,ELEC10,Discount 10%,Clicked,10,PM01,Card
14633,Male,Chicago,16,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000246,07.06.21,119,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14634,Male,Chicago,26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000247,19.11.21,238,2,ELEC10,Discount 10%,Clicked,10,PM04,Other
14635,Male,Chicago,48,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000248,25.07.21,119,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
14636,Male,Chicago,59,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000249,11.02.21,476,4,ELEC10,Discount 10%,Used,10,PM02,Paypal
14637,Male,Chicago,20,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000250,14.02.21,119,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
14638,Male,Chicago,39,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000251,16.03.21,119,1,ELEC10,Discount 10%,Used,10,PM02,Paypal
14639,Male,Chicago,47,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000252,05.07.21,238,2,ELEC10,Discount 10%,Clicked,10,PM04,Other
14640,Male,Chicago,56,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000253,29.05.21,119,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14641,Male,Chicago,20,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000254,10.03.21,119,1,ELEC10,Discount 10%,Used,10,PM01,Card
14642,Male,Chicago,28,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000255,29.09.21,119,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
14643,Male,Chicago,38,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000256,22.09.21,119,1,ELEC10,Discount 10%,Not Used,10,PM04,Other
14644,Male,Chicago,57,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000257,17.04.21,119,1,ELEC10,Discount 10%,Used,10,PM02,Paypal
14645,Male,Chicago,35,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000258,30.06.21,119,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
14646,Male,Chicago,24,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000259,14.11.21,119,1,ELEC10,Discount 10%,Used,10,PM04,Other
14647,Male,Chicago,40,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000260,14.11.21,119,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14648,Male,Chicago,63,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000261,07.09.21,119,1,ELEC10,Discount 10%,Used,10,PM04,Other
14649,Male,Chicago,19,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000262,20.05.21,119,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14650,Male,Chicago,52,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest Cam Indoor Security Camera - USA,Nest-USA,100000,119,1000263,09.07.21,119,1,ELEC10,Discount 10%,Used,10,PM04,Other
14651,Male,Chicago,56,GGOENEBB079299,Nest Protect Smoke + CO Black Battery Alarm-USA,Nest Protect Smoke + CO Black Battery Alarm-USA,Nest-USA,100000,81.5,1000264,16.09.21,244.5,3,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14652,Male,Chicago,56,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,100000,151.88,1000265,25.01.21,303.76,2,ELEC10,Discount 10%,Clicked,10,PM01,Card
14653,Male,Chicago,47,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,100000,151.88,1000266,28.12.21,151.88,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14654,Male,California,42,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000267,01.01.21,447,3,ELEC10,Discount 10%,Clicked,10,PM01,Card
14655,Male,California,27,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000268,27.12.21,149,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
14656,Male,California,43,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000269,11.07.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14657,Male,California,54,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000270,06.01.21,149,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14658,Male,California,52,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000271,15.08.21,149,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
14659,Male,California,19,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000272,31.03.21,447,3,ELEC10,Discount 10%,Used,10,PM02,Paypal
14660,Male,California,22,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000273,05.03.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14661,Male,California,49,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000274,18.03.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14662,Male,California,35,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000275,11.04.21,149,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14663,Male,California,47,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000276,13.03.21,149,1,ELEC10,Discount 10%,Not Used,10,PM01,Card
14664,Male,California,44,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000277,10.04.21,149,1,ELEC10,Discount 10%,Not Used,10,PM04,Other
14665,Male,California,35,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000278,28.01.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14666,Male,California,24,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000279,17.11.21,149,1,ELEC10,Discount 10%,Not Used,10,PM04,Other
14667,Female,Chicago,16,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000280,16.10.21,149,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
14668,Female,Chicago,27,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000281,03.05.21,149,1,ELEC10,Discount 10%,Used,10,PM02,Paypal
14669,Female,Chicago,53,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000282,12.07.21,596,4,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14670,Female,Chicago,26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000283,25.06.21,149,1,ELEC10,Discount 10%,Not Used,10,PM03,Digital Wallets
14671,Female,Chicago,45,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000284,12.07.21,149,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14672,Female,Chicago,39,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000285,13.08.21,298,2,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14673,Female,Chicago,57,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000286,25.12.21,149,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14674,Female,Chicago,42,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000287,07.07.21,149,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14675,Female,New York,37,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000288,23.10.21,298,2,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14676,Female,New York,58,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000289,21.10.21,596,4,ELEC10,Discount 10%,Clicked,10,PM04,Other
14677,Female,New York,43,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000290,05.11.21,149,1,ELEC10,Discount 10%,Used,10,PM02,Paypal
14678,Female,New York,24,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000291,18.07.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14679,Female,New York,56,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000292,24.04.21,447,3,ELEC10,Discount 10%,Used,10,PM04,Other
14680,Female,New York,62,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000293,15.06.21,298,2,ELEC10,Discount 10%,Clicked,10,PM01,Card
14681,Female,New York,53,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000294,07.01.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14682,Female,New York,45,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000295,13.04.21,149,1,ELEC10,Discount 10%,Used,10,PM04,Other
14683,Female,New York,48,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000296,15.11.21,149,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14684,Female,New York,16,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000297,19.01.21,149,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
14685,Female,New York,62,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000298,25.09.21,149,1,ELEC10,Discount 10%,Not Used,10,PM01,Card
14686,Female,New York,22,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000299,19.10.21,149,1,ELEC10,Discount 10%,Not Used,10,PM02,Paypal
14687,Female,New York,52,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000300,13.10.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14688,Female,New York,18,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000301,16.09.21,149,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
14689,Female,New York,39,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000302,14.06.21,149,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
14690,Female,New York,57,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000303,16.04.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14691,Female,New York,61,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000304,03.11.21,298,2,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14692,Female,New York,17,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000305,21.12.21,149,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
14693,Female,New York,62,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000306,27.07.21,149,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14694,Female,New York,50,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000307,04.07.21,149,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14695,Female,New York,26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000308,06.05.21,149,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14696,Female,New York,49,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000309,04.11.21,298,2,ELEC10,Discount 10%,Not Used,10,PM04,Other
14697,Male,California,63,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000310,06.12.21,149,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
14698,Male,California,23,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000311,01.01.21,298,2,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14699,Male,California,63,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000312,01.12.21,447,3,ELEC10,Discount 10%,Used,10,PM02,Paypal
14700,Male,California,59,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000313,25.06.21,745,5,ELEC10,Discount 10%,Used,10,PM02,Paypal
14701,Male,California,60,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000314,28.08.21,149,1,ELEC10,Discount 10%,Used,10,PM02,Paypal
14702,Male,California,25,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000315,06.08.21,149,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
14703,Male,California,50,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000316,13.11.21,149,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
14704,Male,California,52,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000317,03.01.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14705,Male,California,19,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000318,05.07.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14706,Female,Chicago,33,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000319,26.11.21,149,1,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
14707,Female,Chicago,45,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000320,14.10.21,149,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14708,Female,Chicago,57,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000321,22.08.21,149,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14709,Male,Chicago,45,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,100000,149,1000322,09.11.21,298,2,ELEC10,Discount 10%,Clicked,10,PM01,Card
14710,Male,Chicago,54,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,121.3,1000323,11.06.21,121.3,1,ELEC10,Discount 10%,Not Used,10,PM02,Paypal
14711,Male,Chicago,62,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000324,18.09.21,119,1,ELEC10,Discount 10%,Used,10,PM04,Other
14712,Male,Chicago,49,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000325,01.01.21,119,1,ELEC10,Discount 10%,Clicked,10,PM04,Other
14713,Male,Chicago,63,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000326,12.09.21,119,1,ELEC10,Discount 10%,Not Used,10,PM01,Card
14714,Male,Chicago,28,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000327,11.04.21,238,2,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14715,Male,Chicago,50,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000328,28.09.21,238,2,ELEC10,Discount 10%,Clicked,10,PM04,Other
14716,Male,Chicago,54,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000329,14.02.21,119,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14717,Male,Chicago,46,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000330,07.04.21,119,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14718,Male,Chicago,16,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000331,09.09.21,238,2,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14719,Male,Chicago,49,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000332,10.11.21,357,3,ELEC10,Discount 10%,Clicked,10,PM02,Paypal
14720,Male,Chicago,52,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000333,13.06.21,119,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14721,Male,Chicago,47,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000334,12.06.21,119,1,ELEC10,Discount 10%,Clicked,10,PM03,Digital Wallets
14722,Male,Chicago,28,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000335,12.02.21,238,2,ELEC10,Discount 10%,Clicked,10,PM04,Other
14723,Male,Chicago,28,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000336,28.01.21,119,1,ELEC10,Discount 10%,Used,10,PM04,Other
14724,Male,Chicago,37,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000337,24.10.21,119,1,ELEC10,Discount 10%,Clicked,10,PM01,Card
14725,Male,Chicago,27,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000338,05.10.21,119,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
14726,Female,Chicago,62,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000339,26.06.21,119,1,ELEC10,Discount 10%,Used,10,PM04,Other
14727,Female,Chicago,18,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest Cam Outdoor Security Camera - USA,Nest-USA,100000,119,1000340,21.05.21,119,1,ELEC10,Discount 10%,Used,10,PM03,Digital Wallets
